Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.474945,6392,4805,0,1
2026-08-23 07:18:52.474965,6479,5487,2517,1
2026-08-23 07:18:52.474985,6389,4846,0,1
2026-08-23 07:18:52.475005,6458,5519,1804,1
2026-08-23 07:18:52.475025,6387,4859,0,1
2026-08-23 07:18:52.475045,6478,5602,2910,1
2026-08-23 07:18:52.493891,6441,4388,0,1
2026-08-23 07:18:52.493911,6486,5256,2910,1
2026-08-23 07:18:52.493931,6389,4589,0,1
2026-08-23 07:18:52.493951,6429,5299,1278,1
2026-08-23 07:18:52.493971,6394,4800,0,1
2026-08-23 07:18:52.493991,6482,5521,2593,1
2026-08-23 07:18:52.494011,6396,4866,0,1
2026-08-23 07:18:52.494031,6467,5541,2373,1
2026-08-23 07:18:52.494051,6401,4854,0,1
2026-08-23 07:18:52.494071,6490,5580,2857,1
2026-08-23 07:18:52.494091,6377,4869,0,1
2026-08-23 07:18:52.494111,6500,5585,2987,1
2026-08-23 07:18:52.494131,6403,4845,0,1
2026-08-23 07:18:52.513373,6493,5152,2951,1
2026-08-23 07:18:52.513393,6414,4564,295,1
2026-08-23 07:18:52.513413,6472,5331,2654,1
2026-08-23 07:18:52.513433,6377,4725,0,1
2026-08-23 07:18:52.513453,6486,5485,2942,1
2026-08-23 07:18:52.513473,6394,4772,0,1
2026-08-23 07:18:52.513493,6478,5517,2810,1
2026-08-23 07:18:52.513513,6375,4790,0,1
2026-08-23 07:18:52.513533,6487,5502,2637,1
2026-08-23 07:18:52.513553,6386,4849,0,1
2026-08-23 07:18:52.513573,6480,5556,2576,1
2026-08-23 07:18:52.513593,6402,4875,0,1
2026-08-23 07:18:52.513613,6497,5576,3048,1
2026-08-23 07:18:52.531754,6439,4292,0,1
2026-08-23 07:18:52.531774,6499,5166,3353,1
2026-08-23 07:18:52.531794,6376,4521,0,1
2026-08-23 07:18:52.531814,6488,5323,2935,1
2026-08-23 07:18:52.531834,6390,4728,0,1
2026-08-23 07:18:52.531854,6478,5456,3090,1
2026-08-23 07:18:52.531874,6349,4734,0,1
2026-08-23 07:18:52.531893,6472,5507,2645,1
2026-08-23 07:18:52.531914,6388,4819,0,1
2026-08-23 07:18:52.531934,6477,5533,2573,1
2026-08-23 07:18:52.531954,6390,4852,0,1
2026-08-23 07:18:52.531974,6497,5523,2995,1
2026-08-23 07:18:52.551125,6454,4526,0,1
2026-08-23 07:18:52.551145,6337,5059,0,1
2026-08-23 07:18:52.551165,6410,4671,0,1
2026-08-23 07:18:52.551185,6493,5455,2971,1
2026-08-23 07:18:52.551205,6384,4755,0,1
2026-08-23 07:18:52.551225,6496,5527,3360,1
2026-08-23 07:18:52.551245,6399,4793,0,1
2026-08-23 07:18:52.551265,6474,5542,2704,1
2026-08-23 07:18:52.551285,6389,4829,0,1
2026-08-23 07:18:52.551305,6474,5564,3105,1
2026-08-23 07:18:52.551325,6394,4820,0,1
2026-08-23 07:18:52.551345,6478,5590,2960,1
2026-08-23 07:18:52.551365,6370,4839,0,1
2026-08-23 07:18:52.571183,6497,5014,3082,1
2026-08-23 07:18:52.571203,6362,4396,0,1
2026-08-23 07:18:52.571223,6482,5269,2966,1
2026-08-23 07:18:52.571244,6399,4647,5,1
2026-08-23 07:18:52.571264,6482,5397,2684,1
2026-08-23 07:18:52.571284,6385,4773,0,1
2026-08-23 07:18:52.571304,6485,5492,2909,1
2026-08-23 07:18:52.571324,6382,4780,0,1
2026-08-23 07:18:52.571343,6490,5520,2852,1
2026-08-23 07:18:52.571363,6369,4846,0,1
2026-08-23 07:18:52.571383,6409,5427,487,1
2026-08-23 07:18:52.571404,6405,4922,0,1
2026-08-23 07:18:52.571424,6479,5595,2598,1
2026-08-23 07:18:52.590981,6452,4353,0,1
2026-08-23 07:18:52.591002,6496,5198,2704,1
2026-08-23 07:18:52.591022,6376,4581,0,1
2026-08-23 07:18:52.591042,6490,5394,2969,1
2026-08-23 07:18:52.591062,6390,4753,0,1
2026-08-23 07:18:52.591082,6486,5499,2930,1
2026-08-23 07:18:52.591102,6381,4747,0,1
2026-08-23 07:18:52.591122,6473,5562,3299,1
2026-08-23 07:18:52.591141,6398,4779,0,1
2026-08-23 07:18:52.591161,6478,5528,2729,1
2026-08-23 07:18:52.591182,6396,4850,0,1
2026-08-23 07:18:52.591202,6399,5386,269,1
2026-08-23 07:18:52.591222,6401,4884,0,1
2026-08-23 07:18:52.610332,6510,5039,2888,1
2026-08-23 07:18:52.610353,6390,4483,0,1
2026-08-23 07:18:52.610373,6483,5313,2790,1
2026-08-23 07:18:52.610393,6372,4682,0,1
2026-08-23 07:18:52.610413,6486,5408,2499,1
2026-08-23 07:18:52.610433,6379,4750,0,1
2026-08-23 07:18:52.610453,6498,5528,2586,1
2026-08-23 07:18:52.610473,6407,4854,12,1
2026-08-23 07:18:52.610492,6524,5577,3120,1
2026-08-23 07:18:52.610512,6366,4852,0,1
2026-08-23 07:18:52.610533,6486,5589,3048,1
2026-08-23 07:18:52.610553,6406,4856,0,1
2026-08-23 07:18:52.610573,6483,5501,2526,1
2026-08-23 07:18:52.630120,6431,4377,0,1
2026-08-23 07:18:52.630140,6490,5207,2949,1
2026-08-23 07:18:52.630160,6381,4587,0,1
2026-08-23 07:18:52.630180,6478,5372,2650,1
2026-08-23 07:18:52.630200,6400,4739,9,1
2026-08-23 07:18:52.630220,6488,5528,3164,1
2026-08-23 07:18:52.630240,6373,4757,0,1
2026-08-23 07:18:52.630260,6492,5561,2988,1
2026-08-23 07:18:52.630280,6405,4837,0,1
2026-08-23 07:18:52.630300,6481,5570,2742,1
2026-08-23 07:18:52.630320,6371,4863,0,1
2026-08-23 07:18:52.630340,6492,5554,2900,1
2026-08-23 07:18:52.630360,6376,4809,0,1
2026-08-23 07:18:52.650075,6489,5018,2884,1
2026-08-23 07:18:52.650095,6384,4397,0,1
2026-08-23 07:18:52.650115,6483,5262,2734,1
2026-08-23 07:18:52.650135,6383,4667,0,1
2026-08-23 07:18:52.650155,6482,5454,3025,1
2026-08-23 07:18:52.650175,6372,4764,0,1
2026-08-23 07:18:52.650195,6496,5513,2629,1
2026-08-23 07:18:52.650215,6406,4861,2,1
2026-08-23 07:18:52.650235,6478,5593,2922,1
2026-08-23 07:18:52.650255,6372,4819,0,1
2026-08-23 07:18:52.650275,6491,5576,3297,1
2026-08-23 07:18:52.650295,6398,4804,0,1
2026-08-23 07:18:52.650315,6454,5483,2500,1
2026-08-23 07:18:52.669126,6449,4311,0,1
2026-08-23 07:18:52.669146,6529,5150,2600,1
2026-08-23 07:18:52.669166,6378,4549,0,1
2026-08-23 07:18:52.669186,6426,5265,840,1
2026-08-23 07:18:52.669206,6392,4787,0,1
2026-08-23 07:18:52.669226,6496,5501,2845,1
2026-08-23 07:18:52.669246,6394,4816,0,1
2026-08-23 07:18:52.669266,6516,5568,2709,1
2026-08-23 07:18:52.669286,6381,4867,0,1
2026-08-23 07:18:52.669306,6495,5570,2603,1
2026-08-23 07:18:52.669326,6411,4911,0,1
2026-08-23 07:18:52.669346,6502,5597,3201,1
2026-08-23 07:18:52.669366,6388,4813,0,1
2026-08-23 07:18:52.689502,6508,5066,2839,1
2026-08-23 07:18:52.689522,6399,4522,0,1
2026-08-23 07:18:52.689542,6489,5350,2811,1
2026-08-23 07:18:52.689562,6371,4687,0,1
2026-08-23 07:18:52.689582,6453,5343,1665,1
2026-08-23 07:18:52.689602,6390,4830,0,1
2026-08-23 07:18:52.689622,6471,5531,2509,1
2026-08-23 07:18:52.689642,6402,4865,0,1
2026-08-23 07:18:52.689662,6486,5646,3178,1
2026-08-23 07:18:52.689682,6382,4828,0,1
2026-08-23 07:18:52.689702,6486,5607,2940,1
2026-08-23 07:18:52.689722,6409,4886,8,1
2026-08-23 07:18:52.689742,6488,5526,2529,1
2026-08-23 07:18:52.709423,6454,4275,0,1
2026-08-23 07:18:52.709443,6481,5140,2641,1
2026-08-23 07:18:52.709463,6382,4559,0,1
2026-08-23 07:18:52.709483,6492,5383,3057,1
2026-08-23 07:18:52.709503,6385,4683,0,1
2026-08-23 07:18:52.709523,6486,5466,2883,1
2026-08-23 07:18:52.709543,6382,4744,0,1
2026-08-23 07:18:52.709563,6449,5464,1991,1
2026-08-23 07:18:52.709583,6393,4870,0,1
2026-08-23 07:18:52.709603,6482,5566,2601,1
2026-08-23 07:18:52.709623,6387,4894,0,1
2026-08-23 07:18:52.709643,6472,5560,2060,1
2026-08-23 07:18:52.709663,6394,4838,0,1
2026-08-23 07:18:52.728548,6425,4863,571,1
2026-08-23 07:18:52.728568,6400,4526,0,1
2026-08-23 07:18:52.728588,6474,5322,2782,1
2026-08-23 07:18:52.728608,6392,4755,0,1
2026-08-23 07:18:52.728628,6488,5459,2927,1
2026-08-23 07:18:52.728648,6392,4775,0,1
2026-08-23 07:18:52.728668,6480,5508,2690,1
2026-08-23 07:18:52.728688,6419,4848,12,1
2026-08-23 07:18:52.728708,6489,5598,2960,1
2026-08-23 07:18:52.728728,6363,4853,0,1
2026-08-23 07:18:52.728748,6487,5598,3245,1
2026-08-23 07:18:52.728768,6403,4845,0,1
2026-08-23 07:18:52.728788,6492,5512,2545,1
2026-08-23 07:18:52.748339,6436,4361,0,1
2026-08-23 07:18:52.748359,6489,5215,2867,1
2026-08-23 07:18:52.748379,6386,4631,0,1
2026-08-23 07:18:52.748399,6496,5381,2730,1
2026-08-23 07:18:52.748420,6405,4753,21,1
2026-08-23 07:18:52.748440,6486,5481,3083,1
2026-08-23 07:18:52.748460,6381,4760,0,1
2026-08-23 07:18:52.748480,6486,5559,3041,1
2026-08-23 07:18:52.748499,6405,4820,0,1
2026-08-23 07:18:52.748519,6470,5526,2676,1
2026-08-23 07:18:52.748539,6383,4838,0,1
2026-08-23 07:18:52.748559,6501,5567,3008,1
2026-08-23 07:18:52.748580,6399,4826,0,1
2026-08-23 07:18:52.767672,6525,5022,2907,1
